[6769,1675] [6480,1073] 
[91908,4345] [91121,4076] 
[12448,8684] [12119,8132] 
[74896,20482] [74145,20355] 
[36826,83331] [36748,83251] 
[38642,92522] [38655,92899] 
[28351,93752] [28410,93614] 
[99460,25893] [99838,25102] 
[75597,33717] [75123,33623] 
[8999,60757] [8843,60030] 
[90265,42715] [90045,42428] 
[17474,57649] [17633,57312] 
[80069,96643] [80478,96857] 
[55784,67382] [55086,67448] 
[84023,54987] [84910,54378] 
[12517,8645] [12321,8818] 
[74707,20461] [74090,20976] 
[43345,24866] [43288,24578] 
[47625,26018] [47034,26852] 
[41141,67672] [41688,67583] 
[45162,9037] [45218,9085] 
[25765,55176] [25561,55096] 
[52389,43802] [52429,43888] 
[92216,82667] [92757,82884] 
[5144,45240] [5334,45296] 
[7811,91535] [7956,91158] 
[85445,53422] [85017,53892] 
[65438,87381] [65559,87763] 
[73626,64186] [73757,64891] 
[49757,37953] [49727,37988] 
[75257,33503] [75867,33073] 
[26391,23295] [26349,23452] 
[3117,11317] [3441,11936] 
[87646,29335] [87651,29866] 
[52335,43395] [52240,43611] 
[45550,9266] [45730,9407] 
[88841,6815] [88311,6885] 
[92432,82695] [92892,82517] 
[37356,59673] [37093,59205] 
[46209,5190] [46287,5514] 
[94219,50381] [94470,50510] 
[98709,3229] [98083,3787] 
[50886,50507] [50805,50840] 
[21297,16654] [21528,16274] 
[68261,84679] [68828,84578] 
[77719,6095] [77352,6626] 
[5036,45361] [5729,45534] 
[41579,67021] [41073,67213] 
[12119,8132] [12070,8183] 
[55215,67155] [55201,67564] 
[36133,83901] [36336,83626] 
[57668,87944] [57310,87402] 
[88128,6111] [88420,6022] 
[63858,68931] [63668,68397] 
[42345,62083] [42770,62186] 
[84893,54119] [84313,54782] 
[51945,84589] [51120,84817] 
[98356,3969] [98933,3689] 
[15159,88042] [15108,88486] 
[54269,10005] [54859,10804] 
[89648,2292] [89533,2031] 
[10842,59440] [10642,59620] 
[70961,50197] [70863,50605] 
[73230,64375] [73524,64301] 
[2743,53604] [2986,53651] 
[10271,59943] [10466,59474] 
[29461,78339] [29348,78708] 
[62089,64435] [62028,64609] 
[34183,685] [34351,21] 
[58013,18078] [58967,18879] 
[43583,24605] [43385,24396] 
[48186,83771] [48185,83757] 
[85879,53153] [85711,53087] 
[74337,20943] [74587,20733] 
[84616,54977] [84094,54227] 
[6706,1525] [6179,1079] 
[17685,57086] [17932,57667] 
[35219,94379] [35049,94704] 
[31191,8816] [31280,8355] 
[11274,60760] [11141,60209] 
[63388,68631] [63377,68092] 
[48216,83268] [48186,83771] 
[86830,90997] [86208,90137] 
[57136,87318] [57979,87644] 
[62577,64529] [62181,64219] 
[45053,9073] [45293,9267] 
[96552,21289] [96308,21085] 
[31410,8422] [31244,8897] 
[43653,24980] [43390,24752] 
[55816,67570] [55012,67939] 
[12680,8790] [12923,8399] 
[17127,57773] [17601,57207] 
[7767,91754] [7837,91388] 
[7597,91579] [7269,91886] 
[72624,22776] [72114,22122] 
[81607,27380] [81934,27039] 
[37865,59570] [37371,59832] 
[3402,11230] [3157,11681] 
[35278,94175] [35997,94686] 
[89734,2438] [89834,2248] 
[42683,62756] [42963,62226] 
[66002,76379] [66276,76542] 
[6879,1519] [6126,1793] 
[72760,22326] [72061,22592] 
[72569,22087] [72781,22264] 
[68089,84795] [68831,84132] 
[31080,8176] [31243,8021] 
[39252,58229] [39356,58901] 
[52007,43348] [52502,43478] 
[59361,32427] [59285,32972] 
[11315,60080] [11021,60425] 
[40293,42397] [40899,42368] 
[79637,96050] [79934,96966] 
[59671,32492] [59302,32516] 
[76600,29870] [76499,29573] 
[33581,15892] [33974,15901] 
[69740,24244] [69593,24244] 
[68964,84047] [68662,84127] 
[78733,58714] [78464,58141] 
[32661,32367] [32980,32746] 
[51631,84690] [51437,84848] 
[31971,8907] [31227,8444] 
[54477,10839] [54068,10628] 
[77443,6886] [77718,6181] 
[3580,11740] [3530,11675] 
[11964,60440] [11113,60389] 
[98353,3249] [98452,3300] 
[66536,76323] [66342,76508] 
[34900,841] [34651,152] 
[9987,58136] [9167,58966] 
[45430,9614] [45128,9128] 
[24948,72761] [24908,72762] 
[5879,45301] [5642,45339] 
[20162,40745] [20494,40154] 
[35841,94107] [35143,94735] 
[86867,90320] [86181,90215] 
[3212,11100] [3308,11157] 
[98739,3653] [98275,3855] 
[15689,88205] [15756,88724] 
[59520,32079] [59758,32926] 
[79138,96396] [79560,96247] 
[35121,94834] [35992,94049] 
[11541,60804] [11573,60733] 
[74833,20404] [74096,20675] 
[46090,5149] [46951,5470] 
[94725,50753] [94983,50833] 
[8026,60530] [8209,60820] 
[26425,23428] [26141,23077] 
[55381,67220] [55063,67884] 
[1413,89400] [1226,89203] 
[26621,23052] [26425,23428] 
[50681,50503] [50552,50276] 
[83661,22672] [83706,22217] 
[83304,22033] [83512,22759] 
[93745,48975] [93303,48966] 
[35382,94643] [35610,94129] 
[6011,1976] [6702,1564] 
[73626,64186] [73089,64210] 
[50509,50488] [50283,50391] 
[1245,89467] [1667,89836] 
[34743,337] [34893,362] 
[82683,85155] [82477,85902] 
[51175,84928] [51962,84378] 
[83933,22869] [83581,22413] 
[96749,21096] [96350,21149] 
[58489,18574] [58640,18219] 
[19914,56662] [19855,56177] 
[479,91321] [538,91351] 
[3877,11789] [3593,11806] 
[80056,96173] [80183,96345] 
[9027,58610] [9527,58282] 
[28949,93837] [28828,93968] 
[24948,72761] [24722,72934] 
[22490,33638] [22944,33966] 
[24154,72322] [24778,72747] 
[86527,90437] [86983,90454] 
[37493,59944] [37146,59256] 
[99280,25477] [99120,25613] 
[71522,38268] [71150,38003] 
[86653,90346] [86452,90947] 
[31279,8513] [31217,8618] 
[277,91073] [276,91790] 
[97393,12096] [97294,12283] 
[80915,96363] [80108,96655] 
[37797,59138] [37793,59820] 
[32219,32524] [32749,32597] 
[70379,50946] [70770,50572] 
[9525,58746] [9644,58512] 
[28825,93893] [28654,93465] 
[24429,72229] [24947,72187] 
[47064,26578] [47112,26088] 
[31932,8525] [31925,8236] 
[44748,39091] [44815,39509] 
[95330,42637] [95230,42503] 
[41688,67583] [41311,67691] 
[20909,40415] [20765,40530] 
[99850,25622] [99646,25205] 
[54084,10209] [54746,10168] 
[78441,58093] [78717,58135] 
[20737,40555] [20413,40603] 
[58735,18797] [58470,18017] 
[7626,91020] [7893,91984] 
[99902,25692] [99806,25135] 
[50174,50575] [50450,50036] 
[94517,50575] [94231,50284] 
[56273,40737] [56257,40645] 
[23232,41812] [23131,41098] 
[84272,54053] [84837,54908] 
[77661,6775] [77851,6866] 
[45114,9742] [45162,9037] 
[72467,22178] [72644,22369] 
[51427,84080] [51631,84690] 
[47678,26455] [47324,26627] 
[81233,27823] [81361,27215] 
[92495,82740] [92049,82458] 
[27942,36416] [27119,36066] 
[33720,15548] [33928,15741] 
[39191,58741] [39376,58426] 
[74832,20009] [74140,20095] 
[90033,42085] [90253,42731] 
[38099,92711] [38741,92219] 
[41134,67758] [41114,67786] 
[22963,33462] [22183,33415] 
[8233,60571] [8376,60529] 
[18263,95074] [18092,95984] 
[92443,82552] [92452,82164] 
[11952,60970] [11537,60050] 
[1722,89838] [1828,89581] 
[60740,26054] [60487,26320] 
[3786,11744] [3840,11182] 
[32639,32601] [32004,32540] 
[62683,64462] [62603,64527] 
[56545,40932] [56366,40971] 
[61168,91625] [61270,91187] 
[48821,83979] [48226,83884] 
[79497,96718] [79136,96301] 
[66869,76397] [66098,76078] 
[90159,42354] [90525,42523] 
[13237,68643] [13733,68251] 
[82471,85290] [82613,85709] 
[17575,57617] [17890,57047] 
[28020,93809] [28819,93534] 
[42861,62100] [42183,62034] 
[14232,3119] [14211,3230] 
[71037,38301] [71841,38545] 
[14081,3898] [14037,3270] 
[66653,76720] [66862,76076] 
[21963,16376] [21901,16813] 
[47923,26199] [47341,26251] 
[21002,16120] [21899,16834] 
[67606,99735] [67661,99762] 
[52493,43291] [52715,43948] 
[85179,53000] [85783,53581] 
[73995,64693] [73115,64002] 
[56576,40175] [56189,40800] 
[31667,8330] [31301,8686] 
[62156,64468] [62959,64927] 
[47327,26465] [47219,26135] 
[77746,6936] [77926,6291] 
[89400,2938] [89172,2578] 
[63840,68360] [63033,68897] 
[82795,85438] [82220,85774] 
[27198,36294] [27560,36998] 
[65801,87583] [65899,87963] 
[78058,58628] [78147,58109] 
[56885,40716] [56380,40773] 
[95496,42812] [95224,42610] 
[7616,91288] [7056,91656] 
[66266,76426] [66785,76620] 
[19938,56789] [19101,56769] 
[71730,38663] [71223,38544] 
[87304,29788] [87446,29294] 
[5812,45676] [5164,45357] 
[16959,35576] [16387,35221] 
[88649,6144] [88510,6831] 
[25916,55047] [25103,55694] 
[97558,12998] [97420,12947] 
[1149,89730] [1552,89773] 
[42247,62531] [42362,62914] 
[62427,64992] [62562,64703] 
[31046,8385] [31821,8006] 
[38783,92062] [38488,92696] 
[9846,58458] [9594,58371] 
[22641,33998] [22687,33516] 
[71708,38697] [71552,38525] 
[23264,41973] [23979,41855] 
[70405,50203] [70248,50477] 
[93100,48416] [93491,48182] 
[78700,58267] [78286,58498] 
[10229,59560] [10079,59709] 
[23025,41667] [23717,41312] 
[4132,30089] [4296,30950] 
[95631,42949] [95181,42499] 
[23035,41878] [23428,41355] 
[87016,29785] [87842,29417] 
[9019,58352] [9565,58938] 
[97194,12844] [97990,12681] 
[26380,23789] [26509,23410] 
[41973,67056] [41149,67023] 
[44392,39587] [44046,39393] 
[73131,64151] [73549,64394] 
[94712,50745] [94422,50949] 
[72906,22903] [72364,22557] 
[78814,58612] [78976,58986] 
[6376,1256] [6085,1665] 
[28360,93224] [28920,93086] 
[74616,20880] [74218,20309] 
[45646,9989] [45782,9257] 
[91139,4631] [91485,4644] 
[85049,53516] [85734,53060] 
[67805,99308] [67880,99626] 
[68575,84285] [68537,84787] 
[88167,6611] [88940,6076] 
[52949,43255] [52721,43153] 
[11678,60455] [11893,60630] 
[54369,10338] [54516,10841] 
[2773,53134] [2336,53334] 
[17123,57415] [17096,57822] 
[51983,84792] [51307,84693] 
[27215,36140] [27152,36217] 
[14921,3987] [14380,3441] 
[69839,24149] [69774,24244] 
[58369,18896] [58044,18564] 
[95325,42380] [95362,42248] 
[99669,25590] [99609,25913] 
[99692,25110] [99333,25445] 
[12898,8973] [12638,8815] 
[45389,9709] [45613,9811] 
[93139,48636] [93890,48872] 
[88896,6124] [88414,6902] 
[18942,95972] [18650,95008] 
[63961,68650] [63858,68931] 
[67210,99666] [67924,99031] 
[27020,36184] [27065,36692] 
[28226,93954] [28040,93906] 
[91862,4068] [91782,4710] 
[56481,40028] [56448,40097] 
[31427,8935] [31932,8525] 
[81708,27430] [81540,27639] 
[17411,57984] [17789,57268] 
[93861,48552] [93111,48717] 
[93813,48877] [93490,48544] 
[2024,53193] [2105,53412] 
[89916,2419] [89734,2438] 
[37416,59258] [37171,59033] 
[85820,53612] [85285,53443] 
[20587,40102] [20084,40423] 
[21913,16154] [21539,16990] 
[82143,85236] [82936,85953] 
[99005,25625] [99604,25528] 
[72383,22297] [72461,22370] 
[75624,33044] [75939,33563] 
[47479,26842] [47411,26001] 
[95718,42513] [95565,42278] 
[21283,16568] [21538,16474] 
[10912,59639] [10935,59248] 
[23671,41729] [23794,41084] 
[1361,89742] [1042,89357] 
[8174,60582] [8139,60082] 
[46322,5322] [46383,5151] 
[77052,6685] [77311,6658] 
[95586,42296] [95631,42949] 
[56704,40742] [56535,40437] 
[83933,22869] [83032,22605] 
[85395,53317] [85011,53861] 
[4296,30939] [4108,30777] 
[35213,94062] [35158,94746] 
[66317,76874] [66130,76207] 
[24224,72833] [24659,72356] 
[6461,1173] [6917,1387] 
[74472,20390] [74347,20045] 
[80684,96728] [80029,96342] 
[32978,32403] [32940,32633] 
[68613,84830] [68365,84445] 
[60614,26545] [60909,26699] 
[83130,22503] [83690,22943] 
[64079,48836] [64147,48652] 
[98486,3834] [98273,3134] 
[63634,68936] [63103,68990] 
[28500,93195] [28573,93043] 
[68795,84044] [68081,84125] 
[6327,1073] [6461,1173] 
[15165,88545] [15183,88347] 
[78604,58954] [78189,58433] 
[34808,760] [34206,993] 
[67359,99308] [67524,99235] 
[62471,64652] [62829,64954] 
[8756,60765] [8114,60980] 
[93122,48215] [93278,48303] 
[13226,68193] [13554,68078] 
[5318,45963] [5813,45907] 
[50463,50894] [50925,50433] 
[58640,18219] [58784,18145] 
[28209,93106] [28792,93883] 
[14102,3015] [14151,3643] 
[70845,50953] [70982,50169] 
[94487,50558] [94136,50103] 
[52076,43112] [52793,43557] 
[61418,91228] [61304,91265] 
[12448,8513] [12126,8497] 
[94309,50638] [94319,50608] 
[99609,25553] [99532,25929] 
[18685,95050] [18252,95809] 
[1498,89103] [1053,89043] 
[76860,29140] [76470,29214] 
[53725,68140] [53354,68705] 
[68795,84044] [68048,84165] 
[97420,12947] [97312,12823] 
[34793,343] [34968,942] 
[68609,84616] [68761,84080] 
[30745,26056] [30684,26841] 
[20814,40431] [20000,40997] 
[48943,83776] [48236,83092] 
[54607,10272] [54018,10750] 
[41366,67246] [41452,67298] 
[7767,91754] [7422,91121] 
[40480,42185] [40249,42650] 
[49238,37726] [49867,37085] 
[86549,90845] [86358,90344] 
[68842,84570] [68238,84333] 
[74661,20640] [74681,20946] 
[88327,6113] [88851,6679] 
[4128,30062] [4426,30719] 
[57542,87761] [57265,87888] 
[15127,88780] [15431,88380] 
[85529,53041] [85837,53106] 
[75661,33313] [75324,33470] 
[44748,39091] [44317,39840] 
[15626,88153] [15127,88780] 
[57869,87596] [57020,87711] 
[48972,83715] [48663,83493] 
[49857,37203] [49914,37230] 
[66915,76663] [66906,76405] 
[5522,45541] [5052,45565] 
[51947,84678] [51744,84737] 
[5901,45326] [5532,45856] 
[25974,55032] [25326,55053] 
[25279,55442] [25009,55984] 
[81289,27096] [81864,27241] 
[76827,29817] [76394,29070] 
[41662,67423] [41248,67290] 
[22068,33235] [22104,33032] 
[86025,90050] [86356,90528] 
[7032,91508] [7049,91518] 
[12132,8635] [12517,8645] 
[97189,12795] [97252,12091] 
[21331,16943] [21608,16974] 
[26752,23556] [26315,23445] 
[13803,68137] [13080,68434] 
[52151,43448] [52741,43508] 
[56649,40862] [56567,40730] 
[73191,64984] [73174,64643] 
[59302,32516] [59339,32334] 
[14454,3887] [14012,3912] 
[43249,24236] [43951,24933] 
[66536,76323] [66653,76720] 
[67260,99464] [67585,99418] 
[11061,60360] [11191,60301] 
[6447,1945] [6406,1222] 
[69079,24703] [69957,24801] 
[58810,18476] [58324,18149] 
[77781,6892] [77109,6518] 
[39983,58361] [39171,58395] 
[42150,62693] [42619,62138] 
[77903,6320] [77091,6976] 
[12119,8132] [12622,8545] 
[92333,82264] [92213,82840] 
[2632,53478] [2712,53037] 
[84951,54798] [84757,54322] 
[85606,53668] [85086,53594] 
[43165,24340] [43177,24599] 
[95509,42794] [95896,42084] 
[87118,29966] [87735,29137] 
[69165,24979] [69074,24987] 
[42254,62372] [42792,62924] 
[67309,99552] [67149,99483] 
[40244,42153] [40815,42118] 
[90271,42708] [90993,42833] 
[52526,43689] [52978,43006] 
[27862,36298] [27077,36233] 
[27103,36247] [27714,36613] 
[29203,78546] [29461,78339] 
[87314,29779] [87940,29083] 
[22810,33214] [22751,33432] 
[46538,5261] [46694,5753] 
[90253,42731] [90889,42270] 
[35420,94595] [35673,94165] 
[92920,82083] [92731,82241] 
[65938,87047] [65358,87026] 
[18901,95455] [18979,95978] 
[13557,68780] [13189,68216] 
[7816,91803] [7090,91912] 
[23938,41683] [23910,41727] 
[320,91165] [431,91658] 
[35767,94347] [35217,94960] 
[78866,58444] [78523,58909] 
[63804,68942] [63740,68104] 
[28778,93211] [28847,93135] 
[67346,99998] [67949,99316] 
[47479,26842] [47137,26416] 
[11004,60045] [11549,60994] 
[54875,10381] [54975,10788] 
[23491,41583] [23591,41345] 
[94479,50967] [94828,50166] 
[82015,85965] [82665,85757] 
[96638,21617] [96095,21748] 
[12742,8118] [12680,8790] 
[45550,9266] [45697,9070] 
[8655,60815] [8174,60582] 
[49019,37092] [49494,37773] 
[89411,2580] [89404,2850] 
[80259,96223] [80030,96352] 
[73796,64564] [73258,64410] 
[41311,67691] [41185,67615] 
[12321,8818] [12970,8788] 
[39016,58504] [39605,58086] 
[23281,41369] [23468,41882] 
[75333,33653] [75012,33898] 
[4929,30695] [4079,30041] 
[65071,87278] [65544,87433] 
[20377,40456] [20535,40011] 
[13127,68837] [13352,68197] 
[517,91006] [523,91758] 
[40587,42348] [40654,42287] 
[63185,68982] [63844,68191] 
[88403,6105] [88426,6544] 
[41452,67298] [41610,67307] 
[28020,93165] [28714,93717] 
[90033,42085] [90455,42392] 
[1002,89568] [1422,89895] 
[36027,83315] [36642,83586] 
[11763,60320] [11188,60821] 
[3914,11595] [3867,11028] 
[67994,99682] [67014,99197] 
[58544,18578] [58818,18489] 
[50914,50042] [50485,50504] 
[51735,84141] [51435,84526] 
[497,91785] [529,91540] 
[87211,29640] [87994,29542] 
[3453,11909] [3973,11981] 
[86983,90454] [86025,90050] 
[24888,72265] [24278,72498] 
[78656,58622] [78187,58757] 
[92777,82867] [92729,82445] 
[81361,27215] [81155,27649] 
[92431,82303] [92482,82216] 
[2663,53677] [2981,53700] 
[40415,42437] [40750,42822] 
[82462,85762] [82314,85565] 
[71619,38732] [71841,38322] 
[75925,33283] [75190,33896] 
[49441,37636] [49498,37583] 
[12396,8304] [12331,8805] 
[13061,68868] [13956,68239] 
[1468,89998] [1515,89621] 
[93706,48037] [93201,48055] 
[63744,68787] [63543,68542] 
[34389,28] [34500,730] 
[85578,53449] [85107,53697] 
[37317,59408] [37824,59745] 
[84705,54219] [84462,54332] 
[8644,60826] [8549,60348] 
[34735,131] [34924,728] 
[59465,32423] [59711,32194] 
[4758,30490] [4911,30280] 
[85663,53767] [85675,53476] 
[18643,95500] [18398,95500] 
[59259,32385] [59711,32671] 
[80192,96778] [80096,96000] 
[97906,12008] [97896,12531] 
[7224,91728] [7260,91158] 
[48381,83193] [48640,83403] 
[27714,36613] [27700,36944] 
[10281,59246] [10520,59792] 
[4851,30537] [4814,30363] 
[11580,60269] [11388,60429] 
[7602,91369] [7654,91729] 
[64185,48406] [64210,48090] 
[93075,48451] [93857,48629] 
[82609,85194] [82941,85688] 
[62009,64216] [62158,64191] 
[78693,58039] [78122,58832] 
[61374,91364] [61223,91056] 
[56773,40571] [56646,40045] 
[65659,87021] [65286,87009] 
[30012,26845] [30308,26146] 
[78357,58970] [78732,58248] 
[40004,42161] [40180,42406] 
[69095,24942] [69362,24427] 
[80611,96838] [80142,96655] 
[45065,9810] [45587,9785] 
[97820,12525] [97660,12063] 
[97563,12196] [97206,12679] 
[9116,58856] [9180,58429] 
[94533,50909] [94969,50272] 
[32550,32296] [32967,32179] 
[17922,57040] [17401,57937] 
[59419,32667] [59216,32585] 
[91160,4495] [91157,4245] 
[54648,10076] [54314,10780] 
[93128,48780] [93444,48221] 
[69015,24825] [69273,24415] 
[25742,55525] [25118,55039] 
[95183,42170] [95503,42774] 
[87360,29863] [87096,29462] 
[88791,6362] [88892,6046] 
[11133,60930] [11746,60532] 
[23028,41486] [23086,41464] 
[90455,42392] [90166,42324] 
[51426,84650] [51277,84410] 
[47694,26293] [47262,26967] 
[62283,64004] [62311,64254] 
[43651,24708] [43359,24527] 
[48750,83840] [48629,83118] 
[93444,48221] [93883,48703] 
[232,91747] [678,91450] 
[56695,40152] [56369,40626] 
[3308,11157] [3430,11123] 
[39484,58969] [39024,58199] 
[28462,93125] [28307,93243] 
[27782,36694] [27348,36699] 
[20815,40860] [20989,40770] 
[68616,84674] [68904,84246] 
[31629,8778] [31191,8816] 
[11752,60204] [11446,60412] 
[38304,92833] [38922,92224] 
[14988,3675] [14971,3421] 
[29636,78343] [29836,78815] 
[85346,53436] [85583,53301] 
[27477,36612] [27894,36853] 
[75827,33660] [75233,33822] 
[62726,64610] [62050,64414] 
[83499,22349] [83044,22097] 
[66671,76963] [66038,76186] 
[18393,95249] [18794,95202] 
[97619,12660] [97937,12804] 
[9850,58546] [9260,58427] 
[61284,91065] [61712,91671] 
[45565,9476] [45473,9923] 
[1611,89990] [1352,89658] 
[46953,5679] [46245,5584] 
[38716,92653] [38090,92746] 
[15929,88440] [15470,88610] 
[61153,91191] [61804,91458] 
[18163,95879] [18015,95372] 
[17800,57804] [17985,57503] 
[76723,29772] [76746,29531] 
[96775,21882] [96502,21432] 
[19293,56203] [19309,56508] 
[48623,83487] [48199,83991] 
[507,91360] [431,91152] 
[98710,3511] [98274,3696] 
[40570,42176] [40429,42619] 
[78172,58772] [78540,58483] 
[67442,99176] [67643,99361] 
[77781,6758] [77369,6613] 
[9651,58760] [9842,58694] 
[34767,687] [34135,915] 
[71377,38836] [71066,38815] 
[18375,95644] [18491,95934] 
[13309,68132] [13425,68430] 
[69377,24861] [69580,24647] 
[83993,22037] [83512,22641] 
[88732,6049] [88603,6934] 
[77369,6613] [77756,6792] 
[51938,84070] [51331,84453] 
[92568,82591] [92777,82639] 
[41866,67770] [41102,67057] 
[89417,2836] [89900,2585] 
[28792,93883] [28434,93208] 
[8530,60618] [8743,60439] 
[79540,96671] [79198,96135] 
[3194,11705] [3713,11011] 
[29034,78202] [29460,78454] 
[25115,55660] [25095,55710] 
[17258,57411] [17405,57425] 
[7224,91728] [7312,91734] 
[41320,67128] [41433,67163] 
[30147,26200] [30097,26524] 
[79011,96862] [79516,96997] 
[83242,22984] [83146,22711] 
[56362,40933] [56032,40724] 
[36186,83229] [36947,83724] 
[86814,90076] [86637,90237] 
[90816,42558] [90027,42254] 
[11378,60387] [11309,60364] 
[70227,50910] [70726,50262] 
[73215,64363] [73239,64380] 
[75981,33593] [75992,33832] 
[35039,94446] [35254,94232] 
[39054,58931] [39705,58381] 
[58264,18594] [58027,18342] 
[98644,3694] [98768,3308] 
[10943,59312] [10232,59883] 
[1458,89967] [1456,89405] 
[80622,96180] [80737,96071] 
[6456,1186] [6437,1198] 
[39289,58563] [39211,58953] 
[93543,48487] [93916,48221] 
[58837,18439] [58830,18653] 
[73726,64125] [73367,64912] 
[43158,24551] [43891,24206] 
[48604,83750] [48298,83630] 
[54579,10958] [54641,10419] 
[82457,85675] [82484,85867] 
[49211,37918] [49023,37707] 
[65386,87245] [65528,87729] 
[8240,60581] [8483,60717] 
[24190,72001] [24429,72229] 
[40978,42641] [40986,42526] 
[55758,67009] [55551,67170] 
[74207,20799] [74147,20982] 
[20616,40358] [20374,40849] 
[13166,68938] [13226,68193] 
[72231,22408] [72221,22582] 
[88196,6508] [88314,6874] 
[51161,84061] [51906,84500] 
[16734,35452] [16855,35304] 
[98660,3920] [98477,3958] 
[1393,89738] [1279,89882] 
[1775,89642] [1361,89742] 
[61855,91738] [61576,91905] 
[59912,32357] [59157,32141] 
[12293,8907] [12437,8418] 
[11115,60804] [11785,60333] 
[93762,48460] [93862,48845] 
[88128,6111] [88617,6890] 
[29995,78119] [29608,78868] 
[46599,5962] [46760,5695] 
[20915,40337] [20788,40255] 
[74347,20045] [74455,20549] 
[85562,53636] [85274,53131] 
[5032,45065] [5579,45023] 
[55312,67272] [55383,67026] 
[50531,50895] [50632,50049] 
[59320,32114] [59464,32793] 
[24208,72480] [24657,72330] 
[30869,26192] [30317,26385] 
[41405,67486] [41121,67479] 
[7422,91121] [7979,91299] 
[23282,41534] [23288,41412] 
[87601,29249] [87481,29276] 
[16766,35042] [16268,35458] 
[96816,21828] [96131,21184] 
[2308,53223] [2684,53792] 
[9842,58694] [9084,58535] 
[80019,96569] [80988,96032] 
[64698,48314] [64142,48320] 
[54270,10178] [54188,10423] 
[47103,26540] [47718,26938] 
[23589,41597] [23544,41851] 
[19918,56316] [19148,56130] 
[45077,9446] [45383,9811] 
[91080,4005] [91093,4978] 
[72279,22418] [72590,22041] 
[26987,23546] [26314,23232] 
[65970,87320] [65252,87912] 
[47167,26808] [47923,26199] 
[26398,23026] [26417,23287] 
[96524,21365] [96902,21629] 
[74207,20578] [74983,20948] 
[92871,82545] [92185,82342] 
[45601,9409] [45990,9067] 
[14051,3327] [14430,3622] 
[54458,10993] [54146,10218] 
[2103,53231] [2115,53839] 
[3047,11115] [3849,11854] 
[17578,57289] [17772,57693] 
[72248,22497] [72843,22391] 
[57093,87701] [57713,87741] 
[55940,67846] [55996,67409] 
[10338,59723] [10943,59227] 
[12321,8655] [12727,8914] 
[19110,56068] [19906,56707] 
[24271,72062] [24945,72430] 
[84917,54556] [84144,54386] 
[74517,20802] [74031,20127] 
[81558,27618] [81887,27757] 
[69956,24896] [69359,24121] 
[88685,6496] [88445,6794] 
[34048,124] [34271,948] 
[29836,78815] [29872,78814] 
[7105,91587] [7732,91638] 
[98798,3717] [98675,3598] 
[92499,82234] [92090,82082] 
[92757,82884] [92933,82514] 
[66638,76656] [66841,76991] 
[96109,21997] [96185,21382] 
[87767,29844] [87949,29977] 
[58044,18564] [58714,18480] 
[65275,87455] [65703,87036] 
[95680,42192] [95307,42166] 
[47665,26237] [47632,26952] 
[26706,23420] [26596,23094] 
[70734,50693] [70945,50829] 
[51307,84693] [51944,84096] 
[16807,35407] [16943,35035] 
[5901,45326] [5153,45184] 
[11115,60804] [11564,60504] 
[85227,53067] [85904,53303] 
[11736,60502] [11025,60559] 
[35691,94641] [35821,94902] 
[83417,22355] [83514,22481] 
[42639,62107] [42247,62531] 
[12872,8552] [12321,8655] 
[64692,48501] [64242,48500] 
[39595,58952] [39342,58455] 
[57327,87501] [57815,87781] 
[47075,26308] [47202,26951] 
[2382,53169] [2284,53944] 
[97491,12353] [97457,12551] 
[69957,24801] [69789,24297] 
[21897,16605] [21946,16789] 
[3346,11837] [3981,11318] 
[61641,91471] [61209,91469] 
[54761,10365] [54266,10679] 
[73962,64304] [73585,64629] 
[25672,55311] [25143,55807] 
[43198,24417] [43249,24236] 
[61085,91547] [61056,91248] 
[66250,76330] [66145,76026] 
[49220,37959] [49305,37605] 
[55934,67151] [55415,67460] 
[7695,91179] [7659,91961] 
[2684,53792] [2667,53048] 
[66038,76186] [66610,76408] 
[89826,2104] [89014,2063] 
[92443,82552] [92079,82038] 
[89578,2208] [89538,2852] 
[2469,53930] [2811,53814] 
[30510,26437] [30012,26845] 
[96958,21440] [96055,21616] 
[50879,50170] [50389,50316] 
[71279,38526] [71044,38278] 
[93687,48433] [93809,48747] 
[49978,37818] [49371,37463] 
[83610,22864] [83171,22927] 
[45177,9531] [45881,9072] 
[81220,27932] [81469,27272] 
[232,91747] [680,91926] 
[29067,78123] [29918,78060] 
[83993,22181] [83230,22720] 
[15732,88456] [15917,88593] 
[4028,30978] [4654,30623] 
[47526,26316] [47672,26529] 
[49778,37399] [49088,37966] 
[58448,18326] [58732,18147] 
[23589,41597] [23127,41797] 
[37331,59655] [37516,59261] 
[87036,29766] [87734,29038] 
[9129,58793] [9977,58854] 
[84115,54737] [84079,54550] 
[97848,12855] [97132,12063] 
[53006,68113] [53112,68271] 
[12355,8232] [12765,8618] 
[23351,41347] [23173,41959] 
[74347,20045] [74997,20342] 
[8616,60961] [8285,60426] 
[4296,30950] [4497,30335] 
[95091,42135] [95450,42633] 
[40488,42679] [40412,42888] 
[35438,94136] [35719,94789] 
[17456,57605] [17810,57428] 
[80622,96180] [80223,96909] 
[61379,91529] [61760,91499] 
[17101,57555] [17763,57648] 
[1149,89730] [1244,89844] 
[30283,26371] [30460,26234] 
[9646,58183] [9597,58554] 
[3878,11979] [3897,11887] 
[92663,82290] [92567,82384] 
[47017,26463] [47998,26105] 
[49661,37236] [49247,37297] 
[63360,68821] [63728,68173] 
[56270,40269] [56568,40401] 
[12524,8078] [12787,8984] 
[11847,60606] [11187,60535] 
